Key,File,Type,UsedInMainMenu,english
questAECRedWedding_description,quests,,false,伝説の契約。複数のボスが集結。生き残るか、滅びるか。
questAECRedWedding_offer,quests,,false,これは伝説の契約だ。最も恐ろしい生物たちが集結する。生き残れるのは最強の者だけだ。
questAECRedWedding_statement,quests,,false,契約を受けろ。伝説の群れに立ち向かえ。生きて帰れ。
questAECRedWedding_response,quests,,false,[FF4DFF]レジェンダリー[-] - レジェンダリー：レッド・ウェディング
questAECRedWedding_completion,quests,,false,伝説の契約が完了。あなたは不可能を生き延びた。
questAECSingerieMinionAssault_name,quests,,false,[CCAA44]シンゲリーミニオンアサルト[-]
questAECSingerieMinionAssault_subtitle,quests,,false,シンゲリーT2ミニオン
questAECSingerieMinionAssault_description,quests,,false,ラリーを発動し、全てのウェーブを生き延びろ。
questAECSingerieMinionAssault_offer,quests,,false,敵対行為が報告されました。集結を誘発し、おとりを仕掛け、殲滅せよ。
questAECSingerieMinionAssault_statement,quests,,false,すべての波をクリアしてください。
questAECSingerieMinionAssault_response,quests,,false,AECホード - [CCAA44]シンゲリー・ミニオン・アサルト[-]
questAECSingerieMinionAssault_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECSingerieMinionAssaultPOI_name,quests,,false,[CCAA44]シンゲリーミニオンアサルト[-]
questAECSingerieMinionAssaultPOI_subtitle,quests,,false,シンゲリーT2ミニオン
questAECSingerieMinionAssaultPOI_description,quests,,false,重要地点を制圧した後、シンゲリー軍の攻撃を食い止めろ。
questAECSingerieMinionAssaultPOI_offer,quests,,false,敵部隊が拠点にいる。そこを制圧し、陣地を守れ。
questAECSingerieMinionAssaultPOI_statement,quests,,false,現場を制圧し、あらゆる波状攻撃を阻止せよ。
questAECSingerieMinionAssaultPOI_response,quests,,false,AEC POI 防御 ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECSingerieMinionAssaultPOI_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECSingerieMinionPatrol_name,quests,,false,[88CC88]シンゲリーミニオンパトロール[-]
questAECSingerieMinionPatrol_subtitle,quests,,false,シンゲリーT1ミニオン
questAECSingerieMinionPatrol_description,quests,,false,ラリーを発動し、全てのウェーブを生き延びろ。
questAECSingerieMinionPatrol_offer,quests,,false,敵対行為が報告されました。集結を誘発し、おとりを仕掛け、殲滅せよ。
questAECSingerieMinionPatrol_statement,quests,,false,すべての波をクリアしてください。
questAECSingerieMinionPatrol_response,quests,,false,AECホード - [88CC88]シンゲリーミニオンパトロール[-]
questAECSingerieMinionPatrol_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECSingerieMinionPatrolPOI_name,quests,,false,[88CC88]シンゲリーミニオンパトロール[-]
questAECSingerieMinionPatrolPOI_subtitle,quests,,false,シンゲリーT1ミニオン
questAECSingerieMinionPatrolPOI_description,quests,,false,重要地点を制圧した後、シンゲリー軍の攻撃を食い止めろ。
questAECSingerieMinionPatrolPOI_offer,quests,,false,敵部隊が拠点にいる。そこを制圧し、陣地を守れ。
questAECSingerieMinionPatrolPOI_statement,quests,,false,現場を制圧し、あらゆる波状攻撃を阻止せよ。
questAECSingerieMinionPatrolPOI_response,quests,,false,AEC POI 防御 ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECSingerieMinionPatrolPOI_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECTheCovenBelow_name,quests,,false,[CC00FF]地下の魔女集会[-]
questAECTheCovenBelow_subtitle,quests,,false,T7レジェンダリー
questAECTheCovenBelow_description,quests,,false,伝説の契約。複数のボスが集結。生き残るか、滅びるか。
questAECTheCovenBelow_offer,quests,,false,これは伝説の契約だ。最も恐ろしい生物たちが集結する。生き残れるのは最強の者だけだ。
questAECTheCovenBelow_statement,quests,,false,契約を受けろ。伝説の群れに立ち向かえ。生きて帰れ。
questAECTheCovenBelow_response,quests,,false,[FF4DFF]レジェンダリー[-] - レジェンダリー：地下の魔女団
questAECTheCovenBelow_completion,quests,,false,伝説の契約が完了。あなたは不可能を生き延びた。
questAECTheFalseApocalypse_name,quests,,false,[CC00FF]偽りの黙示録[-]
questAECTheFalseApocalypse_subtitle,quests,,false,T7レジェンダリー
questAECTheFalseApocalypse_description,quests,,false,伝説の契約。複数のボスが集結。生き残るか、滅びるか。
questAECTheFalseApocalypse_offer,quests,,false,これは伝説の契約だ。最も恐ろしい生物たちが集結する。生き残れるのは最強の者だけだ。
questAECTheFalseApocalypse_statement,quests,,false,契約を受けろ。伝説の群れに立ち向かえ。生きて帰れ。
questAECTheFalseApocalypse_response,quests,,false,[FF4DFF]レジェンダリー[-]  - レジェンダリー：偽りの黙示録
questAECTheFalseApocalypse_completion,quests,,false,伝説の契約が完了。あなたは不可能を生き延びた。
questAECTheIronFuneral_name,quests,,false,[CC00FF]鉄の葬儀[-]
questAECTheIronFuneral_subtitle,quests,,false,T7レジェンダリー
questAECTheIronFuneral_description,quests,,false,伝説の契約。複数のボスが集結。生き残るか、滅びるか。
questAECTheIronFuneral_offer,quests,,false,これは伝説の契約だ。最も恐ろしい生物たちが集結する。生き残れるのは最強の者だけだ。
questAECTheIronFuneral_statement,quests,,false,契約を受けろ。伝説の群れに立ち向かえ。生きて帰れ。
questAECTheIronFuneral_response,quests,,false,[FF4DFF]レジェンダリー[-]  - レジェンダリー：鉄の葬儀
questAECTheIronFuneral_completion,quests,,false,伝説の契約が完了。あなたは不可能を生き延びた。
questAECWitchDefenseCrouch_name,quests,,false,[FF4500]ウィッチディフェンスしゃがみ[-]
questAECWitchDefenseCrouch_subtitle,quests,,false,魔女T3防衛
questAECWitchDefenseCrouch_description,quests,,false,重要地点を制圧した後、魔女の勢力から身を守れ。
questAECWitchDefenseCrouch_offer,quests,,false,魔女の勢力が拠点を占拠した。掃討と防衛をせよ。
questAECWitchDefenseCrouch_statement,quests,,false,現場を制圧し、全ての魔女の波状攻撃を阻止せよ。
questAECWitchDefenseCrouch_response,quests,,false,AEC POI 防御 ([FF4500]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECWitchDefenseCrouch_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchDefenseCursed_name,quests,,false,[FFAA00]魔女防御呪い[-]
questAECWitchDefenseCursed_subtitle,quests,,false,魔女T4防衛
questAECWitchDefenseCursed_description,quests,,false,重要地点を制圧した後、魔女の勢力から身を守れ。
questAECWitchDefenseCursed_offer,quests,,false,魔女の勢力が拠点を占拠した。掃討と防衛をせよ。
questAECWitchDefenseCursed_statement,quests,,false,現場を制圧し、全ての魔女の波状攻撃を阻止せよ。
questAECWitchDefenseCursed_response,quests,,false,AEC POI 防御 ([FFAA00]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECWitchDefenseCursed_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchDefenseSpider_name,quests,,false,[FF4500]ウィッチディフェンススパイダー[-]
questAECWitchDefenseSpider_subtitle,quests,,false,魔女T3防衛
questAECWitchDefenseSpider_description,quests,,false,重要地点を制圧した後、魔女の勢力から身を守れ。
questAECWitchDefenseSpider_offer,quests,,false,魔女の勢力が拠点を占拠した。掃討と防衛をせよ。
questAECWitchDefenseSpider_statement,quests,,false,現場を制圧し、全ての魔女の波状攻撃を阻止せよ。
questAECWitchDefenseSpider_response,quests,,false,AEC POI 防御 ([FF4500]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECWitchDefenseSpider_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchHordeCoven_name,quests,,false,[FFAA00]魔女の群れ集団[-]
questAECWitchHordeCoven_subtitle,quests,,false,ウィッチT4ホード
questAECWitchHordeCoven_description,quests,,false,ラリーを発動し、全てのウェーブを生き延びろ。
questAECWitchHordeCoven_offer,quests,,false,魔女の活動が報告されました。集結を促し、おとりを仕掛け、一掃しましょう。
questAECWitchHordeCoven_statement,quests,,false,すべての波をクリアしてください。
questAECWitchHordeCoven_response,quests,,false,AECホード - [FFAA00]魔女の集会[-]
questAECWitchHordeCoven_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchHordeCrouch_name,quests,,false,[FF4500]ウィッチホード・クラウチ[-]
questAECWitchHordeCrouch_subtitle,quests,,false,ウィッチT3ホード
questAECWitchHordeCrouch_description,quests,,false,ラリーを発動し、全てのウェーブを生き延びろ。
questAECWitchHordeCrouch_offer,quests,,false,魔女の活動が報告されました。集結を促し、おとりを仕掛け、一掃しましょう。
questAECWitchHordeCrouch_statement,quests,,false,すべての波をクリアしてください。
questAECWitchHordeCrouch_response,quests,,false,AECホード - [FF4500]Crouch Horde[-]
questAECWitchHordeCrouch_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchHordeSpider_name,quests,,false,[FF4500]ウィッチホードスパイダー[-]
questAECWitchHordeSpider_subtitle,quests,,false,ウィッチT3ホード
questAECWitchHordeSpider_description,quests,,false,ラリーを発動し、全てのウェーブを生き延びろ。
questAECWitchHordeSpider_offer,quests,,false,魔女の活動が報告されました。集結を促し、おとりを仕掛け、一掃しましょう。
questAECWitchHordeSpider_statement,quests,,false,すべての波をクリアしてください。
questAECWitchHordeSpider_response,quests,,false,AECホード - [FF4500]Spider Horde[-]
questAECWitchHordeSpider_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchHunt_name,quests,,false,[FF0000]魔女狩り[-]
questAECWitchHunt_subtitle,quests,,false,ウィッチT5ホード
questAECWitchHunt_description,quests,,false,ラリーを発動し、全てのウェーブを生き延びろ。
questAECWitchHunt_offer,quests,,false,魔女の活動が報告されました。集結を促し、おとりを仕掛け、一掃しましょう。
questAECWitchHunt_statement,quests,,false,すべての波をクリアしてください。
questAECWitchHunt_response,quests,,false,AECボス戦 - [FF0000]ハント：魔女[-]
questAECWitchHunt_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchMinionAssault_name,quests,,false,[CCAA44]魔女の手下襲撃[-]
questAECWitchMinionAssault_subtitle,quests,,false,ウィッチT2ミニオン
questAECWitchMinionAssault_description,quests,,false,ラリーを発動し、全てのウェーブを生き延びろ。
questAECWitchMinionAssault_offer,quests,,false,敵対行為が報告されました。集結を誘発し、おとりを仕掛け、殲滅せよ。
questAECWitchMinionAssault_statement,quests,,false,すべての波をクリアしてください。
questAECWitchMinionAssault_response,quests,,false,AECホード - [CCAA44]ウィッチミニオンアサルト[-]
questAECWitchMinionAssault_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchMinionAssaultPOI_name,quests,,false,[CCAA44]魔女の手下襲撃[-]
questAECWitchMinionAssaultPOI_subtitle,quests,,false,ウィッチT2ミニオン
questAECWitchMinionAssaultPOI_description,quests,,false,重要地点を制圧した後、魔女の勢力から身を守れ。
questAECWitchMinionAssaultPOI_offer,quests,,false,敵部隊が拠点にいる。そこを制圧し、陣地を守れ。
questAECWitchMinionAssaultPOI_statement,quests,,false,現場を制圧し、あらゆる波状攻撃を阻止せよ。
questAECWitchMinionAssaultPOI_response,quests,,false,AEC POI 防御 ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECWitchMinionAssaultPOI_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchMinionPatrol_name,quests,,false,[88CC88]魔女の手下パトロール[-]
questAECWitchMinionPatrol_subtitle,quests,,false,ウィッチT1ミニオン
questAECWitchMinionPatrol_description,quests,,false,ラリーを発動し、全てのウェーブを生き延びろ。
questAECWitchMinionPatrol_offer,quests,,false,敵対行為が報告されました。集結を誘発し、おとりを仕掛け、殲滅せよ。
questAECWitchMinionPatrol_statement,quests,,false,すべての波をクリアしてください。
questAECWitchMinionPatrol_response,quests,,false,AECホード - [88CC88]ウィッチミニオンパトロール[-]
questAECWitchMinionPatrol_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchMinionPatrolPOI_name,quests,,false,[88CC88]魔女の手下パトロール[-]
questAECWitchMinionPatrolPOI_subtitle,quests,,false,ウィッチT1ミニオン
questAECWitchMinionPatrolPOI_description,quests,,false,重要地点を制圧した後、魔女の勢力から身を守れ。
questAECWitchMinionPatrolPOI_offer,quests,,false,敵部隊が拠点にいる。そこを制圧し、陣地を守れ。
questAECWitchMinionPatrolPOI_statement,quests,,false,現場を制圧し、あらゆる波状攻撃を阻止せよ。
questAECWitchMinionPatrolPOI_response,quests,,false,AEC POI 防御 ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECWitchMinionPatrolPOI_completion,quests,,false,波は全て収まりました。お疲れ様でした。
questAECWitchRitual_name,quests,,false,[FF0000]魔女の儀式[-]
questAECWitchRitual_subtitle,quests,,false,魔女T5防衛
questAECWitchRitual_description,quests,,false,重要地点を制圧した後、魔女の勢力から身を守れ。
questAECWitchRitual_offer,quests,,false,魔女の勢力が拠点を占拠した。掃討と防衛をせよ。
questAECWitchRitual_statement,quests,,false,現場を制圧し、全ての魔女の波状攻撃を阻止せよ。
questAECWitchRitual_response,quests,,false,AEC POI 防御 ([FF0000]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECWitchRitual_completion,quests,,false,波は全て収まりました。お疲れ様でした。
aecBossInfoBtnText,dialogs,Dialog,,[FFD700]AEC AIO ボス — 契約可能状況[-]
aecInfoTitleText,dialogs,Dialog,,[FFD700]──契約可能状況──[-]
aecBossInfoHeader,dialogs,Dialog,,契約の可否は、あなたのプレイヤーレベルに基づいています。
aecInfoLine1Text,dialogs,Dialog,,[FFFFFF]1[FFD700]★[-] 契約 — [00FF66]レベル不要[-]
aecInfoLine2Text,dialogs,Dialog,,[FFFFFF]2[FFD700]★[-] 契約 — [FFCC33]レベル20必須[-]
aecInfoLine3Text,dialogs,Dialog,,[FFFFFF]3[FFD700]★[-] 契約 — [FF9900]レベル50必須[-]
aecInfoLine4Text,dialogs,Dialog,,[FFFFFF]4[FFD700]★[-] 契約 — [FF6600]レベル150必須[-]
aecInfoLine5Text,dialogs,Dialog,,[FFFFFF]5[FFD700]★[-] 契約 — [FF3300]レベル150必須[-]
aecInfoLine6Text,dialogs,Dialog,,[FFFFFF]6[FFD700]★[-] 契約 — [CC0000]レベル200必須[-]
aecInfoLine7Text,dialogs,Dialog,,[FFFFFF]7[FFD700]★[-] 契約 — [990000]レベル300必須[-]
airdrop_AEC_DoomlordAssault,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_DoomlordHorde,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_DoomlordHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_DruidGauntlet,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_DruidHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_DruidWave,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_DumdumHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_DumdumTwins,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_DumdumWave,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_ElectricDemonHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_ElectricDemonTrio,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_ExecutionerHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_ExecutionerWave,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_ExplosiveEagleHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_GhostAssault,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_GhostCourt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_GhostHorde,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_GhostHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_GhostStalk,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_HammerGuardianDefense,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_HammerGuardianHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_HellskyliHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_KamikazeHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_MechanicianHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_MechanicianWave,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_MykirHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_PartyBeachHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_RockbreakerDouble,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_RockbreakerHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_SingerieAssault,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_SingerieBrothers,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_SingerieHorde,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_SingerieHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_SirenHeadHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_WitchAssault,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_WitchHorde,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_WitchHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
aecBossPartsBtnText,dialogs,Dialog,,[FFD700]AEC AIOボス — ボスパーツ[-]
aecQuestGuideBtnText,dialogs,Dialog,,[FFD700]AEC AIOボス — クエストガイド[-]
aecBossPartsHeader,dialogs,Dialog,,ボスパーツは、契約報酬のエアドロップごとにドロップします。
aecBossPartsTitleText,dialogs,Dialog,,[FFD700]── ボスパーツ ──[-]
aecBossPartsLine1Text,dialogs,Dialog,,パーツには、頭部、腕部、脚部、胴体、そして珍しい心臓部が含まれます。
aecBossPartsLine2Text,dialogs,Dialog,,これらは、追加収入を得るためにどの商人にも売ることができます。
aecBossPartsLine3Text,dialogs,Dialog,,ハートは最も希少で価値の高いドロップアイテムです
aecBossPartsLine4Text,dialogs,Dialog,,[AAAAAA]今後のアップデート：パーツでAECのアーマーと武器を製作できるようになります[-]
aecBossPartsLine5Text,dialogs,Dialog,,[AAAAAA]AEC装備の鍛造には特定のボス戦トロフィーが必要になります[-]
aecQuestGuideHeader,dialogs,Dialog,,どのような契約について知りたいですか？
aecQuestGuideTitleText,dialogs,Dialog,,[FFD700]── クエストガイド ──[-]
aecQuestBossHuntBtnText,dialogs,Dialog,,ボスハントクエスト
aecQuestBossDefenseBtnText,dialogs,Dialog,,ボス防衛クエスト
aecQuestMinionPatrolBtnText,dialogs,Dialog,,ミニオンパトロールクエスト
aecQuestMinionAssaultBtnText,dialogs,Dialog,,ミニオンアサルトクエスト
aecQuestSpecialBtnText,dialogs,Dialog,,特別クエスト
aecQuestBackGuideText,dialogs,Dialog,,[AAAAAA]← クエストガイドに戻る[-]
aecQuestBossHuntHeader,dialogs,Dialog,,荒野契約 ― 場所の指定は不要。
aecQuestBossHuntTitleText,dialogs,Dialog,,[FFD700]── ボスハント ──[-]
aecQuestBossHuntLine1Text,dialogs,Dialog,,1. インベントリからシグナルルアーを配置します。
aecQuestBossHuntLine2Text,dialogs,Dialog,,2. 3回以上の敵の波状攻撃を生き延びる
aecQuestBossHuntLine3Text,dialogs,Dialog,,3. ボスが出現したら倒す
aecQuestBossHuntLine4Text,dialogs,Dialog,,4. エアドロップは完了時に自動的に着地します
aecQuestBossDefenseHeader,dialogs,Dialog,,POI（地点情報）に基づく契約 ― 最初にその場所に到達する。
aecQuestBossDefenseTitleText,dialogs,Dialog,,[FFD700]── ボス防衛 ──[-]
aecQuestBossDefenseLine1Text,dialogs,Dialog,,1. マークされたPOIの場所に到着する
aecQuestBossDefenseLine2Text,dialogs,Dialog,,2. POI内のスリーパーをすべて排除する
aecQuestBossDefenseLine3Text,dialogs,Dialog,,3. 3回以上の敵の波状攻撃を生き延びる
aecQuestBossDefenseLine4Text,dialogs,Dialog,,4. ボスが侵入してきたら倒す
aecQuestBossDefenseLine5Text,dialogs,Dialog,,5. エアドロップは完了時に自動的に着地します
aecQuestMinionPatrolHeader,dialogs,Dialog,,軽量の荒野用ミニオン契約。
aecQuestMinionPatrolTitleText,dialogs,Dialog,,[FFD700]── ミニオンパトロール ──[-]
aecQuestMinionPatrolLine1Text,dialogs,Dialog,,1. インベントリからシグナルルアーを配置します。
aecQuestMinionPatrolLine2Text,dialogs,Dialog,,2. ミニオンのパトロールウェーブを3回以上生き残る
aecQuestMinionPatrolLine3Text,dialogs,Dialog,,3. ボスを倒す必要はありません
aecQuestMinionPatrolLine4Text,dialogs,Dialog,,4. エアドロップは完了時に自動的に着地します
aecQuestMinionAssaultHeader,dialogs,Dialog,,POI（重要地点）を拠点とする雑魚敵の契約 ― ボスを倒す必要はありません。
aecQuestMinionAssaultTitleText,dialogs,Dialog,,[FFD700]── ミニオンアサルト ──[-]
aecQuestMinionAssaultLine1Text,dialogs,Dialog,,1. マークされたPOIの場所に到着する
aecQuestMinionAssaultLine2Text,dialogs,Dialog,,2. POI内のスリーパーをすべて排除する
aecQuestMinionAssaultLine3Text,dialogs,Dialog,,3. 3回以上のミニオンの攻撃を生き延びる
aecQuestMinionAssaultLine4Text,dialogs,Dialog,,4. ボスを倒す必要はありません
aecQuestMinionAssaultLine5Text,dialogs,Dialog,,5. エアドロップは完了時に自動的に着地します
aecQuestSpecialHeader,dialogs,Dialog,,特別なルールと高額報酬が設定された、他にはない契約。
aecQuestSpecialTitleText,dialogs,Dialog,,[FFD700]── スペシャルクエスト ──[-]
aecQuestSpecialLine1Text,dialogs,Dialog,,マルチボス：2体以上のボスを連続して倒す
aecQuestSpecialLine2Text,dialogs,Dialog,,ツインボス：2体のボスと同時に戦う
aecQuestSpecialLine3Text,dialogs,Dialog,,リスクが高いほど、トロフィーとエアドロップの報酬も高くなります。
aecQuestSpecialLine4Text,dialogs,Dialog,,特殊攻撃の中には波状パターンを持たないものもある ― 見かけ次第攻撃せよ
AECMushroomBoss,entityclasses,Entity,false,"Mushroom Boss"
AECMushroomMinion01,entityclasses,Entity,false,"Mushroom Minion01 PartyGirl"
AECMushroomMinion02,entityclasses,Entity,false,"Mushroom Minion02 Hawaiian"
AECMushroomMinion03,entityclasses,Entity,false,"Mushroom Minion03 Hazmat"
AECMushroomMinion04,entityclasses,Entity,false,"Mushroom Minion04 Arlene"
AECMushroomBossLootBag,entityclasses,Entity,false,"[FF4500]BOSS[-] [00C850]Mushroom Boss Loot Bag[-]"
AECMushroomMinionLootBag,entityclasses,Entity,false,"[00C850]Mushroom Minion Loot Bag[-]"
airdrop_AEC_MushroomT1,entityclasses,Entity,false,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_MushroomT2,entityclasses,Entity,false,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_MushroomHordeMinion,entityclasses,Entity,false,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_MushroomHunt,entityclasses,Entity,false,"[FFD700]AEC[-] Reward Drop"
buffMushroomDrained,,,false,"[00DC50]LIFE DRAINED[-]"
buffMushroomDrainedDesc,,,false,"The Mushroom Boss has drained your life force. You feel the energy leave your body."
buffAECMushroomPlayerAura,,,false,"[00C850]MUSHROOM BOSS NEARBY[-]"
buffAECMushroomPlayerAuraDesc,,,false,"The Mushroom Boss is dangerously close. Stay alert — his spores drain your life and his minions will overwhelm you."
itemAECMushroomSpore,,,false,"Mushroom Boss Spore"
itemAECMushroomSpore_desc,,,false,"A volatile spore harvested from the Mushroom Boss. Oozes with fungal energy."
itemAECMushroomCore,,,false,"Mushroom Boss Core"
itemAECMushroomCore_desc,,,false,"The pulsing core of the Mushroom Boss — the source of its regeneration and life drain power. Extremely rare."
itemAECMushroomMycelium,,,false,"Mycelium Thread"
itemAECMushroomMycelium_desc,,,false,"Dense fibrous mycelium harvested from a mushroom minion. Used in biological research and advanced crafting."
itemAECMushroomCapFragment,,,false,"Mushroom Cap Fragment"
itemAECMushroomCapFragment_desc,,,false,"A hardened shard of the Mushroom Boss's cap, reinforced by years of spore growth. Valuable to the right buyer."
itemAECMushroomToxin,,,false,"Concentrated Spore Toxin"
itemAECMushroomToxin_desc,,,false,"A vial of distilled spore toxin extracted from the boss's glands. Highly dangerous — and highly valuable."
itemAECMushroomMinionBundle,,,false,"[00C850]Mushroom Colony Bundle[-]"
itemAECMushroomMinionBundle_desc,,,false,"A reward bundle for clearing a wave of Mushroom minions."
itemAECMushroomHuntBundle,,,false,"[00DC50]Mushroom Boss Hunt Bundle[-]"
itemAECMushroomHuntBundle_desc,,,false,"A premium reward bundle for hunting the Mushroom Boss."
itemAECMushroomMinionContract,,,false,"[00E5FF]AEC Hazard 3 |[-] [FFD700]Mushroom Contract | Minion Horde[-]"
itemAECMushroomMinionContract_desc,,,false,"Contract: Survive three timed waves of Mushroom minions. Deploy the signal lure to begin."
itemAECMushroomHuntContract,,,false,"[FFD700]AEC Hazard 4 |[-] [FFD700]Mushroom Contract | Boss Hunt[-]"
itemAECMushroomHuntContract_desc,,,false,"Contract: Survive two timed waves of Mushroom minions — then the Boss itself appears."
questAECMushroomHordeMinion_name,,,false,"Mushroom Colony — Horde"
questAECMushroomHordeMinion_subtitle,,,false,"Eliminate the Mushroom Colony"
questAECMushroomHordeMinion_description,,,false,"Deploy the signal lure and survive three timed waves of Mushroom minions."
questAECMushroomHordeMinion_offer,,,false,"These fungal freaks are spreading faster than we can contain them. Trigger the lure and hold through three timed waves."
questAECMushroomHordeMinion_statement,,,false,"Hold through three timed Mushroom waves. Don't let them overwhelm you."
questAECMushroomHordeMinion_response,,,false,"Contract accepted. I'll handle the mushroom horde."
questAECMushroomHordeMinion_completion,,,false,"Colony cleared. The spores have stopped spreading — for now."
questAECMushroom_obj_wave1,,,false,"Survive wave 1"
questAECMushroom_obj_wave2,,,false,"Survive wave 2"
questAECMushroom_obj_wave3,,,false,"Survive wave 3"
questAECMushroomHordeMinion_obj_wave1,,,false,"Survive wave 1"
questAECMushroomHordeMinion_obj_wave2,,,false,"Kill Wave 2 Mushroom Minions"
questAECMushroomHordeMinion_obj_wave3,,,false,"Kill Final Wave Mushroom Minions"
Vampirism,,,false,"[00DC50]VAMPIRISM[-]"
# --- Boss Summon Phase Messages ---
eventMushroomSummonPhase1_msg,,,false,"| [FF6600]PHASE 1:[-] The Mushroom Boss calls its colony! Minions incoming!"
eventMushroomSummonPhase2_msg,,,false,"| [FF4400]PHASE 2:[-] The Boss is weakening — its spores surge with desperation!"
eventMushroomSummonPhase3_msg,,,false,"| [FF0000]PHASE 3:[-] FINAL STAND — The Mushroom Boss unleashes everything!"
# --- Quest Wave Messages ---
eventAECMushroomPatrolArrival_msg,,,false,"| [00C850]PATROL:[-] Mushroom scouts have been spotted nearby!"
eventAECMushroomPatrolWave1_msg,,,false,"| [00C850]PATROL:[-] Mushroom scouts are incoming!"
eventAECMushroomAssaultArrival_msg,,,false,"| [00C850]ASSAULT:[-] A mushroom strike group is moving on your position!"
