Key,File,Type,UsedInMainMenu,english
questAECGhostHunt_response_T15,quests,,,AEC BOSS FIGHT - [FF0000]HUNT: The Ghost[-]
questAECGhostHunt_statement_T15,quests,,,"I will activate the rally,place the lure,and finish the hunt."
questAECGhostHunt_subtitle_T15,quests,,,Ghost T5 Boss Hunt
questAECGhostMinionAssault_name_T15,quests,,false,"[CCAA44]Ghost Minion Assault[-] [5★]"
eventAECHammerGuardianHuntArrival_msg_T03,gameevents,,,ALERT: The Hammer Guardian has been sighted in the area. Prepare for impact.
eventAECHammerGuardianHuntBossSpawn_msg_T03,gameevents,,,BOSS: The Hammer Guardian is here. Expect crushing melee and relentless pressure.
eventAECHammerGuardianT5Wave1_msg_T03,gameevents,,,HAMMER WAVE 1: Hammer Guardian scouts are closing in.
eventAECHammerGuardianT5Wave2_msg_T03,gameevents,,,HAMMER WAVE 2: More Hammer Guardian minions are pushing forward.
eventAECHammerGuardianT5Wave3_msg_T03,gameevents,,,HAMMER WAVE 3: The ground shakes as heavier Hammer Guardian minions close in.
eventAECHammerGuardianT5Wave4_msg_T03,gameevents,,,HAMMER WAVE 4: More Hammer Guardian brutes are breaking through. Hold your ground.
eventAECHammerGuardianT5Wave5_msg_T03,gameevents,,,HAMMER WAVE 5: The Hammer line keeps breaking through.
eventAECHammerGuardianT5Wave6_msg_T03,gameevents,,,HAMMER WAVE 6: Final impact. Break this last wave before the Hammer Guardian arrives.
itemAECHammerGuardianHuntContract_T03,,,,"[FF0000]AEC |[-] [FFD700]Hammer Guardian Contract | Boss Hunt[-] [1★]"
itemAECHammerGuardianHuntContract_desc_T03,,,,"A bounty contract for the Hammer Guardian. Trigger the hunt, endure six assault waves, then bring it down. [1★]"
questAECHammerGuardianHunt_completion_T03,quests,,,Target neutralized. The ground is quiet again.
questAECHammerGuardianHunt_description_T03,quests,,,"Activate the rally,place the lure,endure six timed assault waves,and bring the Hammer Guardian down."
questAECHammerGuardianHunt_name_T03,quests,,,"[C58A3A]Hunt: The Hammer Guardian[-] [1★]"
questAECHammerGuardianHunt_obj_kill_T03,quests,,,Kill the Hammer Guardian
questAECHammerGuardianHunt_offer_T03,quests,,,"Danger close. The Hammer Guardian is active nearby. Get there,trigger the rally,place the lure,survive six timed waves,and kill it."
questAECHammerGuardianHunt_response_T03,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Hammer Guardian[-]
questAECHammerGuardianHunt_statement_T03,quests,,,"survive six timed waves,and kill the Hammer Guardian."
questAECHammerGuardianHunt_subtitle_T03,quests,,,T5 Boss Hunt
questAECHammerGuardianMinionAssault_name_T03,quests,,false,"[CCAA44]Hammer Guardian Minion Assault[-] [1★]"
eventAECHammerGuardianHuntArrival_msg_T06,gameevents,,,ALERT: The Hammer Guardian has been sighted in the area. Prepare for impact.
eventAECHammerGuardianHuntBossSpawn_msg_T06,gameevents,,,BOSS: The Hammer Guardian is here. Expect crushing melee and relentless pressure.
eventAECHammerGuardianT5Wave1_msg_T06,gameevents,,,HAMMER WAVE 1: Hammer Guardian scouts are closing in.
eventAECHammerGuardianT5Wave2_msg_T06,gameevents,,,HAMMER WAVE 2: More Hammer Guardian minions are pushing forward.
eventAECHammerGuardianT5Wave3_msg_T06,gameevents,,,HAMMER WAVE 3: The ground shakes as heavier Hammer Guardian minions close in.
eventAECHammerGuardianT5Wave4_msg_T06,gameevents,,,HAMMER WAVE 4: More Hammer Guardian brutes are breaking through. Hold your ground.
eventAECHammerGuardianT5Wave5_msg_T06,gameevents,,,HAMMER WAVE 5: The Hammer line keeps breaking through.
eventAECHammerGuardianT5Wave6_msg_T06,gameevents,,,HAMMER WAVE 6: Final impact. Break this last wave before the Hammer Guardian arrives.
itemAECHammerGuardianHuntContract_T06,,,,"[FF0000]AEC |[-] [FFD700]Hammer Guardian Contract | Boss Hunt[-] [2★]"
itemAECHammerGuardianHuntContract_desc_T06,,,,"A bounty contract for the Hammer Guardian. Trigger the hunt, endure six assault waves, then bring it down. [2★]"
questAECHammerGuardianHunt_completion_T06,quests,,,Target neutralized. The ground is quiet again.
questAECHammerGuardianHunt_description_T06,quests,,,"Activate the rally,place the lure,endure six timed assault waves,and bring the Hammer Guardian down."
questAECHammerGuardianHunt_name_T06,quests,,,"[C58A3A]Hunt: The Hammer Guardian[-] [2★]"
questAECHammerGuardianHunt_obj_kill_T06,quests,,,Kill the Hammer Guardian
questAECHammerGuardianHunt_offer_T06,quests,,,"Danger close. The Hammer Guardian is active nearby. Get there,trigger the rally,place the lure,survive six timed waves,and kill it."
questAECHammerGuardianHunt_response_T06,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Hammer Guardian[-]
questAECHammerGuardianHunt_statement_T06,quests,,,"survive six timed waves,and kill the Hammer Guardian."
questAECHammerGuardianHunt_subtitle_T06,quests,,,T5 Boss Hunt
questAECHammerGuardianMinionAssault_name_T06,quests,,false,"[CCAA44]Hammer Guardian Minion Assault[-] [2★]"
eventAECHammerGuardianHuntArrival_msg_T09,gameevents,,,ALERT: The Hammer Guardian has been sighted in the area. Prepare for impact.
eventAECHammerGuardianHuntBossSpawn_msg_T09,gameevents,,,BOSS: The Hammer Guardian is here. Expect crushing melee and relentless pressure.
eventAECHammerGuardianT5Wave1_msg_T09,gameevents,,,HAMMER WAVE 1: Hammer Guardian scouts are closing in.
eventAECHammerGuardianT5Wave2_msg_T09,gameevents,,,HAMMER WAVE 2: More Hammer Guardian minions are pushing forward.
eventAECHammerGuardianT5Wave3_msg_T09,gameevents,,,HAMMER WAVE 3: The ground shakes as heavier Hammer Guardian minions close in.
eventAECHammerGuardianT5Wave4_msg_T09,gameevents,,,HAMMER WAVE 4: More Hammer Guardian brutes are breaking through. Hold your ground.
eventAECHammerGuardianT5Wave5_msg_T09,gameevents,,,HAMMER WAVE 5: The Hammer line keeps breaking through.
eventAECHammerGuardianT5Wave6_msg_T09,gameevents,,,HAMMER WAVE 6: Final impact. Break this last wave before the Hammer Guardian arrives.
itemAECHammerGuardianHuntContract_T09,,,,"[FF0000]AEC |[-] [FFD700]Hammer Guardian Contract | Boss Hunt[-] [3★]"
itemAECHammerGuardianHuntContract_desc_T09,,,,"A bounty contract for the Hammer Guardian. Trigger the hunt, endure six assault waves, then bring it down. [3★]"
questAECHammerGuardianHunt_completion_T09,quests,,,Target neutralized. The ground is quiet again.
questAECHammerGuardianHunt_description_T09,quests,,,"Activate the rally,place the lure,endure six timed assault waves,and bring the Hammer Guardian down."
questAECHammerGuardianHunt_name_T09,quests,,,"[C58A3A]Hunt: The Hammer Guardian[-] [3★]"
questAECHammerGuardianHunt_obj_kill_T09,quests,,,Kill the Hammer Guardian
questAECHammerGuardianHunt_offer_T09,quests,,,"Danger close. The Hammer Guardian is active nearby. Get there,trigger the rally,place the lure,survive six timed waves,and kill it."
questAECHammerGuardianHunt_response_T09,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Hammer Guardian[-]
questAECHammerGuardianHunt_statement_T09,quests,,,"survive six timed waves,and kill the Hammer Guardian."
questAECHammerGuardianHunt_subtitle_T09,quests,,,T5 Boss Hunt
questAECHammerGuardianMinionAssault_name_T09,quests,,false,"[CCAA44]Hammer Guardian Minion Assault[-] [3★]"
eventAECHammerGuardianHuntArrival_msg_T12,gameevents,,,ALERT: The Hammer Guardian has been sighted in the area. Prepare for impact.
eventAECHammerGuardianHuntBossSpawn_msg_T12,gameevents,,,BOSS: The Hammer Guardian is here. Expect crushing melee and relentless pressure.
eventAECHammerGuardianT5Wave1_msg_T12,gameevents,,,HAMMER WAVE 1: Hammer Guardian scouts are closing in.
eventAECHammerGuardianT5Wave2_msg_T12,gameevents,,,HAMMER WAVE 2: More Hammer Guardian minions are pushing forward.
eventAECHammerGuardianT5Wave3_msg_T12,gameevents,,,HAMMER WAVE 3: The ground shakes as heavier Hammer Guardian minions close in.
eventAECHammerGuardianT5Wave4_msg_T12,gameevents,,,HAMMER WAVE 4: More Hammer Guardian brutes are breaking through. Hold your ground.
eventAECHammerGuardianT5Wave5_msg_T12,gameevents,,,HAMMER WAVE 5: The Hammer line keeps breaking through.
eventAECHammerGuardianT5Wave6_msg_T12,gameevents,,,HAMMER WAVE 6: Final impact. Break this last wave before the Hammer Guardian arrives.
itemAECHammerGuardianHuntContract_T12,,,,"[FF0000]AEC |[-] [FFD700]Hammer Guardian Contract | Boss Hunt[-] [4★]"
itemAECHammerGuardianHuntContract_desc_T12,,,,"A bounty contract for the Hammer Guardian. Trigger the hunt, endure six assault waves, then bring it down. [4★]"
questAECHammerGuardianHunt_completion_T12,quests,,,Target neutralized. The ground is quiet again.
questAECHammerGuardianHunt_description_T12,quests,,,"Activate the rally,place the lure,endure six timed assault waves,and bring the Hammer Guardian down."
questAECHammerGuardianHunt_name_T12,quests,,,"[C58A3A]Hunt: The Hammer Guardian[-] [4★]"
questAECHammerGuardianHunt_obj_kill_T12,quests,,,Kill the Hammer Guardian
questAECHammerGuardianHunt_offer_T12,quests,,,"Danger close. The Hammer Guardian is active nearby. Get there,trigger the rally,place the lure,survive six timed waves,and kill it."
questAECHammerGuardianHunt_response_T12,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Hammer Guardian[-]
questAECHammerGuardianHunt_statement_T12,quests,,,"survive six timed waves,and kill the Hammer Guardian."
questAECHammerGuardianHunt_subtitle_T12,quests,,,T5 Boss Hunt
questAECHammerGuardianMinionAssault_name_T12,quests,,false,"[CCAA44]Hammer Guardian Minion Assault[-] [4★]"
eventAECHammerGuardianHuntArrival_msg_T15,gameevents,,,ALERT: The Hammer Guardian has been sighted in the area. Prepare for impact.
eventAECHammerGuardianHuntBossSpawn_msg_T15,gameevents,,,BOSS: The Hammer Guardian is here. Expect crushing melee and relentless pressure.
eventAECHammerGuardianT5Wave1_msg_T15,gameevents,,,HAMMER WAVE 1: Hammer Guardian scouts are closing in.
eventAECHammerGuardianT5Wave2_msg_T15,gameevents,,,HAMMER WAVE 2: More Hammer Guardian minions are pushing forward.
eventAECHammerGuardianT5Wave3_msg_T15,gameevents,,,HAMMER WAVE 3: The ground shakes as heavier Hammer Guardian minions close in.
eventAECHammerGuardianT5Wave4_msg_T15,gameevents,,,HAMMER WAVE 4: More Hammer Guardian brutes are breaking through. Hold your ground.
eventAECHammerGuardianT5Wave5_msg_T15,gameevents,,,HAMMER WAVE 5: The Hammer line keeps breaking through.
eventAECHammerGuardianT5Wave6_msg_T15,gameevents,,,HAMMER WAVE 6: Final impact. Break this last wave before the Hammer Guardian arrives.
itemAECHammerGuardianHuntContract_T15,,,,"[FF0000]AEC |[-] [FFD700]Hammer Guardian Contract | Boss Hunt[-] [5★]"
itemAECHammerGuardianHuntContract_desc_T15,,,,"A bounty contract for the Hammer Guardian. Trigger the hunt, endure six assault waves, then bring it down. [5★]"
questAECHammerGuardianHunt_completion_T15,quests,,,Target neutralized. The ground is quiet again.
questAECHammerGuardianHunt_description_T15,quests,,,"Activate the rally,place the lure,endure six timed assault waves,and bring the Hammer Guardian down."
questAECHammerGuardianHunt_name_T15,quests,,,"[C58A3A]Hunt: The Hammer Guardian[-] [5★]"
questAECHammerGuardianHunt_obj_kill_T15,quests,,,Kill the Hammer Guardian
questAECHammerGuardianHunt_offer_T15,quests,,,"Danger close. The Hammer Guardian is active nearby. Get there,trigger the rally,place the lure,survive six timed waves,and kill it."
questAECHammerGuardianHunt_response_T15,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Hammer Guardian[-]
questAECHammerGuardianHunt_statement_T15,quests,,,"survive six timed waves,and kill the Hammer Guardian."
questAECHammerGuardianHunt_subtitle_T15,quests,,,T5 Boss Hunt
questAECHammerGuardianMinionAssault_name_T15,quests,,false,"[CCAA44]Hammer Guardian Minion Assault[-] [5★]"
eventAECHeadlessArrival_Hunt_msg_T03,gameevents,,,The hunt begins. Survive the Headless escorts and drag the boss into the open.
eventAECHeadlessBossSpawn_Hunt_msg_T03,gameevents,,,BOSS: The Headless answers your lure.
eventAECHeadlessWave_Hunt1_msg_T03,gameevents,,,Wave 1: Elite Headless escorts are advancing.
eventAECHeadlessWave_Hunt2_msg_T03,gameevents,,,Wave 2: The escort grows heavier.
eventAECHeadlessWave_Hunt3_msg_T03,gameevents,,,Final elite wave. Brace for the Headless boss.
itemAECHeadlessContract_100waveschallenge_gorylegion_T03,,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [1★]"
itemAECHeadlessContract_100waveschallenge_gorylegion_desc_T03,,,false,"Survive 100 non-linear Headless waves built from mono-rank marches, breach cells, toxic heavy corpses, full gory processions, and a final double-Headless legion break. [1★]"
itemAECHeadlessHuntContract_T03,,,,[FF0000]AEC |[-] [FFD700]Headless Contract | Hunt[-]
itemAECHeadlessHuntContract_desc_T03,,,,Contract: Survive three elite Headless waves and kill The Headless.
itemAECHeadlessMinionAssaultContract_T03,,,,[00E5FF]AEC |[-] [FFD700]Headless Contract | Minion Assault[-]
itemAECHeadlessMinionAssaultContract_desc_T03,,,,"Starts a green wilderness contract. Travel to the marked site,activate the lure,and survive three timed Headless assault waves."
questAECHeadlessEndlessGoryLegion_completion_T03,quests,,false,"Contract complete. All 100 waves cleared. [1★]"
questAECHeadlessEndlessGoryLegion_description_T03,quests,,false,"Survive 100 non-linear Headless waves built from mono-rank marches, breach cells, toxic heavy corpses, full gory processions, and a final double-Headless legion break. [1★]"
questAECHeadlessEndlessGoryLegion_name_T03,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [1★]"
questAECHeadlessEndlessGoryLegion_offer_T03,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [1★]"
questAECHeadlessEndlessGoryLegion_response_T03,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [1★]"
questAECHeadlessEndlessGoryLegion_statement_T03,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [1★]"
questAECHeadlessEndlessGoryLegion_subtitle_T03,quests,,false,"AEC Super-Challenge Contract [1★]"
questAECHeadlessHunt_completion_T03,quests,,,The Headless hunt is complete.
questAECHeadlessHunt_description_T03,quests,,,"Activate the rally,place the lure,survive three elite Headless waves,then kill The Headless."
questAECHeadlessHunt_name_T03,quests,,,[FF6B6B]The Headless Hunt[-]
questAECHeadlessHunt_obj_wave1_T03,quests,,,Survive wave 1
questAECHeadlessHunt_obj_wave2_T03,quests,,,Survive wave 2
questAECHeadlessHunt_obj_wave3_T03,quests,,,Survive wave 3
questAECHeadlessHunt_offer_T03,quests,,,"The lure can drag The Headless into the open,but its escorts will reach you first. Survive the waves and finish the boss."
questAECHeadlessHunt_response_T03,quests,,,AEC HUNT - [FF4500]The Headless[-]
questAECHeadlessHunt_statement_T03,quests,,,"I will place the lure,survive the escort waves,and kill The Headless."
questAECHeadlessHunt_subtitle_T03,quests,,,Headless T5 Hunt
questAECHeadlessMinionAssault_name_T03,quests,,,[32CD32]Green Contract | Headless Minion Assault[-]
eventAECHeadlessArrival_Hunt_msg_T06,gameevents,,,The hunt begins. Survive the Headless escorts and drag the boss into the open.
eventAECHeadlessBossSpawn_Hunt_msg_T06,gameevents,,,BOSS: The Headless answers your lure.
eventAECHeadlessWave_Hunt1_msg_T06,gameevents,,,Wave 1: Elite Headless escorts are advancing.
eventAECHeadlessWave_Hunt2_msg_T06,gameevents,,,Wave 2: The escort grows heavier.
eventAECHeadlessWave_Hunt3_msg_T06,gameevents,,,Final elite wave. Brace for the Headless boss.
itemAECHeadlessContract_100waveschallenge_gorylegion_T06,,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [2★]"
itemAECHeadlessContract_100waveschallenge_gorylegion_desc_T06,,,false,"Survive 100 non-linear Headless waves built from mono-rank marches, breach cells, toxic heavy corpses, full gory processions, and a final double-Headless legion break. [2★]"
itemAECHeadlessHuntContract_T06,,,,[FF0000]AEC |[-] [FFD700]Headless Contract | Hunt[-]
itemAECHeadlessHuntContract_desc_T06,,,,Contract: Survive three elite Headless waves and kill The Headless.
itemAECHeadlessMinionAssaultContract_T06,,,,[00E5FF]AEC |[-] [FFD700]Headless Contract | Minion Assault[-]
itemAECHeadlessMinionAssaultContract_desc_T06,,,,"Starts a green wilderness contract. Travel to the marked site,activate the lure,and survive three timed Headless assault waves."
questAECHeadlessEndlessGoryLegion_completion_T06,quests,,false,"Contract complete. All 100 waves cleared. [2★]"
questAECHeadlessEndlessGoryLegion_description_T06,quests,,false,"Survive 100 non-linear Headless waves built from mono-rank marches, breach cells, toxic heavy corpses, full gory processions, and a final double-Headless legion break. [2★]"
questAECHeadlessEndlessGoryLegion_name_T06,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [2★]"
questAECHeadlessEndlessGoryLegion_offer_T06,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [2★]"
questAECHeadlessEndlessGoryLegion_response_T06,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [2★]"
questAECHeadlessEndlessGoryLegion_statement_T06,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [2★]"
questAECHeadlessEndlessGoryLegion_subtitle_T06,quests,,false,"AEC Super-Challenge Contract [2★]"
questAECHeadlessHunt_completion_T06,quests,,,The Headless hunt is complete.
questAECHeadlessHunt_description_T06,quests,,,"Activate the rally,place the lure,survive three elite Headless waves,then kill The Headless."
questAECHeadlessHunt_name_T06,quests,,,[FF6B6B]The Headless Hunt[-]
questAECHeadlessHunt_obj_wave1_T06,quests,,,Survive wave 1
questAECHeadlessHunt_obj_wave2_T06,quests,,,Survive wave 2
questAECHeadlessHunt_obj_wave3_T06,quests,,,Survive wave 3
questAECHeadlessHunt_offer_T06,quests,,,"The lure can drag The Headless into the open,but its escorts will reach you first. Survive the waves and finish the boss."
questAECHeadlessHunt_response_T06,quests,,,AEC HUNT - [FF4500]The Headless[-]
questAECHeadlessHunt_statement_T06,quests,,,"I will place the lure,survive the escort waves,and kill The Headless."
questAECHeadlessHunt_subtitle_T06,quests,,,Headless T5 Hunt
questAECHeadlessMinionAssault_name_T06,quests,,,[32CD32]Green Contract | Headless Minion Assault[-]
eventAECHeadlessArrival_Hunt_msg_T09,gameevents,,,The hunt begins. Survive the Headless escorts and drag the boss into the open.
eventAECHeadlessBossSpawn_Hunt_msg_T09,gameevents,,,BOSS: The Headless answers your lure.
eventAECHeadlessWave_Hunt1_msg_T09,gameevents,,,Wave 1: Elite Headless escorts are advancing.
eventAECHeadlessWave_Hunt2_msg_T09,gameevents,,,Wave 2: The escort grows heavier.
eventAECHeadlessWave_Hunt3_msg_T09,gameevents,,,Final elite wave. Brace for the Headless boss.
itemAECHeadlessContract_100waveschallenge_gorylegion_T09,,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [3★]"
itemAECHeadlessContract_100waveschallenge_gorylegion_desc_T09,,,false,"Survive 100 non-linear Headless waves built from mono-rank marches, breach cells, toxic heavy corpses, full gory processions, and a final double-Headless legion break. [3★]"
itemAECHeadlessHuntContract_T09,,,,[FF0000]AEC |[-] [FFD700]Headless Contract | Hunt[-]
itemAECHeadlessHuntContract_desc_T09,,,,Contract: Survive three elite Headless waves and kill The Headless.
itemAECHeadlessMinionAssaultContract_T09,,,,[00E5FF]AEC |[-] [FFD700]Headless Contract | Minion Assault[-]
itemAECHeadlessMinionAssaultContract_desc_T09,,,,"Starts a green wilderness contract. Travel to the marked site,activate the lure,and survive three timed Headless assault waves."
questAECHeadlessEndlessGoryLegion_completion_T09,quests,,false,"Contract complete. All 100 waves cleared. [3★]"
questAECHeadlessEndlessGoryLegion_description_T09,quests,,false,"Survive 100 non-linear Headless waves built from mono-rank marches, breach cells, toxic heavy corpses, full gory processions, and a final double-Headless legion break. [3★]"
questAECHeadlessEndlessGoryLegion_name_T09,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [3★]"
questAECHeadlessEndlessGoryLegion_offer_T09,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [3★]"
questAECHeadlessEndlessGoryLegion_response_T09,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [3★]"
questAECHeadlessEndlessGoryLegion_statement_T09,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [3★]"
questAECHeadlessEndlessGoryLegion_subtitle_T09,quests,,false,"AEC Super-Challenge Contract [3★]"
questAECHeadlessHunt_completion_T09,quests,,,The Headless hunt is complete.
questAECHeadlessHunt_description_T09,quests,,,"Activate the rally,place the lure,survive three elite Headless waves,then kill The Headless."
questAECHeadlessHunt_name_T09,quests,,,[FF6B6B]The Headless Hunt[-]
questAECHeadlessHunt_obj_wave1_T09,quests,,,Survive wave 1
questAECHeadlessHunt_obj_wave2_T09,quests,,,Survive wave 2
questAECHeadlessHunt_obj_wave3_T09,quests,,,Survive wave 3
questAECHeadlessHunt_offer_T09,quests,,,"The lure can drag The Headless into the open,but its escorts will reach you first. Survive the waves and finish the boss."
questAECHeadlessHunt_response_T09,quests,,,AEC HUNT - [FF4500]The Headless[-]
questAECHeadlessHunt_statement_T09,quests,,,"I will place the lure,survive the escort waves,and kill The Headless."
questAECHeadlessHunt_subtitle_T09,quests,,,Headless T5 Hunt
questAECHeadlessMinionAssault_name_T09,quests,,,[32CD32]Green Contract | Headless Minion Assault[-]
eventAECHeadlessArrival_Hunt_msg_T12,gameevents,,,The hunt begins. Survive the Headless escorts and drag the boss into the open.
eventAECHeadlessBossSpawn_Hunt_msg_T12,gameevents,,,BOSS: The Headless answers your lure.
eventAECHeadlessWave_Hunt1_msg_T12,gameevents,,,Wave 1: Elite Headless escorts are advancing.
eventAECHeadlessWave_Hunt2_msg_T12,gameevents,,,Wave 2: The escort grows heavier.
eventAECHeadlessWave_Hunt3_msg_T12,gameevents,,,Final elite wave. Brace for the Headless boss.
itemAECHeadlessContract_100waveschallenge_gorylegion_T12,,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [4★]"
itemAECHeadlessContract_100waveschallenge_gorylegion_desc_T12,,,false,"Survive 100 non-linear Headless waves built from mono-rank marches, breach cells, toxic heavy corpses, full gory processions, and a final double-Headless legion break. [4★]"
itemAECHeadlessHuntContract_T12,,,,[FF0000]AEC |[-] [FFD700]Headless Contract | Hunt[-]
itemAECHeadlessHuntContract_desc_T12,,,,Contract: Survive three elite Headless waves and kill The Headless.
itemAECHeadlessMinionAssaultContract_T12,,,,[00E5FF]AEC |[-] [FFD700]Headless Contract | Minion Assault[-]
itemAECHeadlessMinionAssaultContract_desc_T12,,,,"Starts a green wilderness contract. Travel to the marked site,activate the lure,and survive three timed Headless assault waves."
questAECHeadlessEndlessGoryLegion_completion_T12,quests,,false,"Contract complete. All 100 waves cleared. [4★]"
questAECHeadlessEndlessGoryLegion_description_T12,quests,,false,"Survive 100 non-linear Headless waves built from mono-rank marches, breach cells, toxic heavy corpses, full gory processions, and a final double-Headless legion break. [4★]"
questAECHeadlessEndlessGoryLegion_name_T12,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [4★]"
questAECHeadlessEndlessGoryLegion_offer_T12,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [4★]"
questAECHeadlessEndlessGoryLegion_response_T12,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [4★]"
questAECHeadlessEndlessGoryLegion_statement_T12,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [4★]"
questAECHeadlessEndlessGoryLegion_subtitle_T12,quests,,false,"AEC Super-Challenge Contract [4★]"
questAECHeadlessHunt_completion_T12,quests,,,The Headless hunt is complete.
questAECHeadlessHunt_description_T12,quests,,,"Activate the rally,place the lure,survive three elite Headless waves,then kill The Headless."
questAECHeadlessHunt_name_T12,quests,,,[FF6B6B]The Headless Hunt[-]
questAECHeadlessHunt_obj_wave1_T12,quests,,,Survive wave 1
questAECHeadlessHunt_obj_wave2_T12,quests,,,Survive wave 2
questAECHeadlessHunt_obj_wave3_T12,quests,,,Survive wave 3
questAECHeadlessHunt_offer_T12,quests,,,"The lure can drag The Headless into the open,but its escorts will reach you first. Survive the waves and finish the boss."
questAECHeadlessHunt_response_T12,quests,,,AEC HUNT - [FF4500]The Headless[-]
questAECHeadlessHunt_statement_T12,quests,,,"I will place the lure,survive the escort waves,and kill The Headless."
questAECHeadlessHunt_subtitle_T12,quests,,,Headless T5 Hunt
questAECHeadlessMinionAssault_name_T12,quests,,,[32CD32]Green Contract | Headless Minion Assault[-]
eventAECHeadlessArrival_Hunt_msg_T15,gameevents,,,The hunt begins. Survive the Headless escorts and drag the boss into the open.
eventAECHeadlessBossSpawn_Hunt_msg_T15,gameevents,,,BOSS: The Headless answers your lure.
eventAECHeadlessWave_Hunt1_msg_T15,gameevents,,,Wave 1: Elite Headless escorts are advancing.
eventAECHeadlessWave_Hunt2_msg_T15,gameevents,,,Wave 2: The escort grows heavier.
eventAECHeadlessWave_Hunt3_msg_T15,gameevents,,,Final elite wave. Brace for the Headless boss.
itemAECHeadlessContract_100waveschallenge_gorylegion_T15,,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [5★]"
itemAECHeadlessContract_100waveschallenge_gorylegion_desc_T15,,,false,"Survive 100 non-linear Headless waves built from mono-rank marches, breach cells, toxic heavy corpses, full gory processions, and a final double-Headless legion break. [5★]"
itemAECHeadlessHuntContract_T15,,,,[FF0000]AEC |[-] [FFD700]Headless Contract | Hunt[-]
itemAECHeadlessHuntContract_desc_T15,,,,Contract: Survive three elite Headless waves and kill The Headless.
itemAECHeadlessMinionAssaultContract_T15,,,,[00E5FF]AEC |[-] [FFD700]Headless Contract | Minion Assault[-]
itemAECHeadlessMinionAssaultContract_desc_T15,,,,"Starts a green wilderness contract. Travel to the marked site,activate the lure,and survive three timed Headless assault waves."
questAECHeadlessEndlessGoryLegion_completion_T15,quests,,false,"Contract complete. All 100 waves cleared. [5★]"
questAECHeadlessEndlessGoryLegion_description_T15,quests,,false,"Survive 100 non-linear Headless waves built from mono-rank marches, breach cells, toxic heavy corpses, full gory processions, and a final double-Headless legion break. [5★]"
questAECHeadlessEndlessGoryLegion_name_T15,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [5★]"
questAECHeadlessEndlessGoryLegion_offer_T15,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [5★]"
questAECHeadlessEndlessGoryLegion_response_T15,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Headless Gory Legion[-] [5★]"
questAECHeadlessEndlessGoryLegion_statement_T15,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [5★]"
questAECHeadlessEndlessGoryLegion_subtitle_T15,quests,,false,"AEC Super-Challenge Contract [5★]"
questAECHeadlessHunt_completion_T15,quests,,,The Headless hunt is complete.
questAECHeadlessHunt_description_T15,quests,,,"Activate the rally,place the lure,survive three elite Headless waves,then kill The Headless."
questAECHeadlessHunt_name_T15,quests,,,[FF6B6B]The Headless Hunt[-]
questAECHeadlessHunt_obj_wave1_T15,quests,,,Survive wave 1
